tweet_id,tweet_date,tweet_content,entry_time,exit_time,position_entry_date,position_exit_date,ticker,weight,position_size_pct,influence_score,gross_return,net_return,transaction_cost,pnl,capital
tweet_4912,2025-04-07,"Oil prices are down, interest rates are down (the slow moving Fed should cut rates!), food prices are down, there is NO INFLATION, and the long time abused USA is bringing in Billions of Dollars a week from the abusing countries on Tariffs that are already in place. This is despite the fact that the biggest abuser of them all, China, whose markets are crashing, just raised its Tariffs by 34%, on top of its long term ridiculously high Tariffs (Plus!), not acknowledging my warning for abusing countries not to retaliate. They???ve made enough, for decades, taking advantage of the Good OL??? USA! Our past ???leaders??? are to blame for allowing this, and so much else, to happen to our Country. MAKE AMERICA GREAT",2025-04-07 12:30:57,2025-04-07 13:27:17,2025-04-07,2025-04-07,AMD,0.085903325955524,8.5903,-0.0031178255702275,0.0068965517241378,0.006759106402609,1.1833390066279323,58.19269922896336,100281.6176760264
tweet_5377,2025-04-21,"???Preemptive Cuts??? in Interest Rates are being called for by many. With Energy Costs way down, food prices (including Biden???s egg disaster!) substantially lower, and most other ???things??? trending down, there is virtually No Inflation. With these costs trending so nicely downward, just what I predicted they would do, there can almost be no inflation, but there can be a SLOWING of the economy unless Mr. Too Late, a major loser, lowers interest rates, NOW. Europe has already ???lowered??? seven times. Powell has always been ???To Late,??? except when it came to the Election period when he lowered in order to help Sleepy Joe Biden, later Kamala, get elected. How did that work out?:: https://truthsoci",2025-04-21 13:41:59,2025-04-23 13:35:24,2025-04-21,2025-04-23,AMD,0.0886327427050167,8.8633,-0.0039597296974585,0.0893196955280685,0.0891778831397405,1.2604618074931395,792.6339658755592,101074.25164190197
tweet_5455,2025-04-23,"I???m suing the law firm of Perkins Coie for their egregious and unlawful acts, in particular the conduct of a specific member of this firm, only to find out that the Judge assigned to this case is Beryl Howell, an Obama appointment, and a highly biased and unfair disaster. She ruled against me in the past, in a shocking display of sick judicial temperament, on a case that ended up working out very well for me, on appeal. Her ruling was so pathologically bad that it became the ???talk of the town.??? I could have a 100% perfect case and she would angrily rule against me. It???s called Trump Derangement Syndrome, and she???s got a bad case of it. To put it nicely, Beryl Howell is an unmitigated train wreck.",2025-04-23 13:35:24,2025-04-24 13:33:55,2025-04-23,2025-04-24,AMD,0.1112565661071501,11.1257,-0.0028938655601104,0.0295337918986788,0.0293557813929074,2.0017591396255217,330.11087435227546,101404.36251625424
tweet_5507,2025-04-24,"Harvard is an Anti-Semitic, Far Left Institution, as are numerous others, with students being accepted from all over the World that want to rip our Country apart. The place is a Liberal mess, allowing a certain group of crazed lunatics to enter and exit the classroom and spew fake ANGER AND HATE. It is truly horrific! Now, since our filings began, they act like they are all ???American Apple Pie.??? Harvard is a threat to Democracy, with a lawyer, who represents me, who should therefore be forced to resign, immediately, or be fired. He???s not that good, anyway, and I hope that my very big and beautiful company, now run by my sons, gets rid of him ASAP!:: https://truthsocial.com/@realDonaldTrump/11439319",2025-04-24 13:33:55,2025-04-24 13:54:24,2025-04-24,2025-04-24,AMD,0.117454286263941,11.7454,-0.0023318219942845,0.0024391537197094,0.0022512268616871,2.238279731867981,26.81296068789193,101431.17547694212
tweet_5489,2025-04-24,"Boeing should default China for not taking the beautifully finished planes that China committed to purchase. This is just a small example of what China has done to the USA, for years??? And, by the way, Fentanyl continues to pour into our Country from China, through Mexico and Canada, killing hundreds of thousands of our people, and it better stop, NOW!:: https://truthsocial.com/@realDonaldTrump/114393469355437462",2025-04-24 14:43:45,2025-04-28 12:36:31,2025-04-24,2025-04-28,AMD,0.0910718017878496,9.1072,-0.0012921434362863,0.0070086014654348,0.0068628865825742,1.3460441313373883,63.396051433868585,101494.571528376
tweet_5904,2025-04-30,"The case we have against 60 Minutes, CBS, and Paramount is a true WINNER. They cheated and defrauded the American People at levels never seen before in the Political Arena. Kamala Harris, during Early Voting and, immediately before Election Day, was asked a question, and gave an answer, that was so bad and incompetent that it would have cost her many of the Votes that she ended up getting. It was a disastrous answer! 60 Minutes and its corporate parents, in order that this not have a negative impact on her, removed and deleted Kamala???s entire answer, every word of it, and replaced it with a response that she gave later on to an entirely different question. The new answer was not good, but it didn???t",2025-04-30 13:26:04,2025-04-30 13:45:40,2025-04-30,2025-04-30,AMD,0.1211851792849073,12.1185,-0.0034994877466883,0.0049255921190525,0.0047316958321967,2.384854108226539,58.19814513870491,101552.7696735147
tweet_5917,2025-04-30,"The case we have against 60 Minutes, CBS, and Paramount is a true WINNER. They cheated and defrauded the American People at levels never seen before in the Political Arena. Kamala Harris, during Early Voting and, immediately before Election Day, was asked a question, and gave an answer, that was so bad and incompetent that it would have cost her many of the Votes that she ended up getting. It was a disastrous answer! 60 Minutes and its corporate parents, in order that this not have a negative impact on her, removed and deleted Kamala???s entire answer, every word of it, and replaced it with a response that she gave later on to an entirely different question. The new answer was not good, but it didn???t show",2025-04-30 13:45:40,2025-05-01 14:05:10,2025-04-30,2025-05-01,AMD,0.1228850038875365,12.2885,-0.0034994877466883,0.026488684951507,0.0262920689452869,2.4536325833591857,328.1069445377668,101880.87661805248
tweet_5944,2025-05-01,"NVIDIA CEO Jensen Huang: ""We''re going to build NVIDIA''s technology, the next generation of that, all here in the United States. Without the President''s leadership, his policies, his support, and very importantly his strong encouragement ??? manufacturing in the United States wouldn''t have accelerated to this pace."":: https://truthsocial.com/@realDonaldTrump/114432954072144063",2025-05-01 14:05:10,2025-05-01 14:10:50,2025-05-01,2025-05-01,AMD,0.1235234189112477,12.3523,0.001896698864099,0.0013207355481052,0.0011230980778472,2.487203173212809,14.133823406079392,101895.01044145857
tweet_5965,2025-05-01,"It was my great honor to recognize some of the businesses making massive new investments right here in the United States of America???Hyundai, CMA CGM, Worldwide Amazon Stores, Venture Global LNG, Siemens, Pratt, Chobani, Bel, Schneider Electric, Johnson Johnson, Eli Lilly, Novartis, Genentech, AbbVie, Thermo Fisher Scientific, Merck, Abbott Laboratories, IBM, and GE Aerospace???:: https://truthsocial.com/@realDonaldTrump/114432976140064253",2025-05-01 14:10:50,2025-05-02 12:46:03,2025-05-01,2025-05-02,AMD,0.0889326438496982,8.8933,0.000995984149131,0.0103490259740259,0.0102067337438664,1.2894226887770457,92.4913050620804,101987.50174652063
tweet_6034,2025-05-02,"Gasoline just broke $1.98 a Gallon, lowest in years, groceries (and eggs!) down, energy down, mortgage rates down, employment strong, and much more good news, as Billions of Dollars pour in from Tariffs. Just like I said, and we???re only in a TRANSITION STAGE, just getting started!!! Consumers have been waiting for years to see pricing come down. NO INFLATION, THE FED SHOULD LOWER ITS RATE!!! DJT:: https://truthsocial.com/@realDonaldTrump/114438304481024140",2025-05-02 12:46:03,2025-05-05 14:06:33,2025-05-02,2025-05-05,AMD,0.1222393794905172,12.2239,-0.0017850262906428,0.0232978509740912,0.0231022679669064,2.43831162702836,288.0134087579487,102275.51515527858
tweet_6285,2025-05-07,"The Election Interfering 60 Minutes interview with Kamala Harris, which aired on CBS just before Election Day and deep into Early Voting, turned out to be much worse than expected, with her answers being unlawfully fixed, manipulated, and doctored throughout by CBS, in order to try and make Kamala appear at least somewhat coherent. The full transcript, which 60 Minutes, CBS, and Paramount tried to hide from the American People, and refused to release until after I was already Inaugurated, and they were ordered to do so by the Federal Communications Commission, shows that the ???interview??? was nothing but fake, corrupt, anti-Trump propaganda. On top of that, in a total slap in the face to anyone who believe",2025-05-07 13:37:59,2025-05-08 14:59:07,2025-05-07,2025-05-08,AMD,0.1343638632546447,13.4364,-0.0023440347350788,0.0493625701172871,0.0491475879360797,2.954313798290497,675.3927063943817,102950.90786167295
tweet_6301,2025-05-08,"Today is an incredible day for America as we deliver our first Fair, Open, and Reciprocal Trade Deal ??? Something our past Presidents never cared about. Together with our strong Ally, the United Kingdom, we have reached the first, historic Trade Deal since Liberation Day. As part of this Deal, America will raise $6 BILLION DOLLARS in External Revenue from 10% Tariffs, $5 BILLION DOLLARS in new Export Opportunities for our Great Ranchers, Farmers, and Producers, and enhance the National Security of both the U.S. and the UK through the creation of an Aluminum and Steel Trading Zone, and a secure Pharmaceutical Supply Chain. This Deal shows that if you respect America, and bring serious proposals to the table,",2025-05-08 14:59:07,2025-05-09 13:41:54,2025-05-08,2025-05-09,AMD,0.1403781238132226,14.0378,0.003338598951355,-0.0018466323257847,-0.0020712373238859,3.246003851078223,-29.933636324525523,102920.97422534844
tweet_6406,2025-05-09,"MSNBC, the worst there is on Television misrepresentation, is so far knowingly off in their statements about me and Tariffs that it should be considered a Major Campaign Violation. They are nothing less than an arm of the Democrat National Committee, and their untruths are incredible, real losers. Their ratings are down the tubes, but that pressure on them doesn???t give them the right to lie and cheat!:: https://truthsocial.com/@realDonaldTrump/114478160839858570",2025-05-09 13:41:54,2025-05-16 14:07:20,2025-05-09,2025-05-16,AMD,0.1371352585191922,13.7135,-0.0022393993300789,0.1369036027263875,0.1366841863127568,3.096863976525852,1929.1735096224072,104850.14773497084
tweet_6756,2025-05-16,"I see that Highly Overrated Bruce Springsteen goes to a Foreign Country to speak badly about the President of the United States. Never liked him, never liked his music, or his Radical Left Politics and, importantly, he???s not a talented guy ??? Just a pushy, obnoxious JERK, who fervently supported Crooked Joe Biden, a mentally incompetent FOOL, and our WORST EVER President, who came close to destroying our Country. If I wasn???t elected, it would have been GONE by now! Sleepy Joe didn???t have a clue as to what he was doing, but Springsteen is ???dumb as a rock,??? and couldn???t see what was going on, or could he (which is even worse!)? This dried out ???prune??? of a rocker (his skin is all atrophied!) ou",2025-05-16 14:07:20,2025-05-19 13:11:54,2025-05-16,2025-05-19,AMD,0.1015885666904006,10.1589,-0.0008263895930419,-0.014045906132237,-0.0142084478389417,1.7313253788153822,-151.34236520497862,104698.80536976586
tweet_7040,2025-05-27,"I was extremely satisfied with the 50% Tariff allotment on the European Union, especially since they were ???slow walking (to put it mildly!), our negotiations with them. Remember, I am empowered to ???SET A DEAL??? for Trade into the United States if we are unable to make a deal, or are treated unfairly. I have just been informed that the E.U. has called to quickly establish meeting dates. This is a positive event, and I hope that they will, FINALLY, like my same demand to China, open up the European Nations for Trade with the United States of America. They will BOTH be very happy, and successful, if they do!!!:: https://truthsocial.com/@realDonaldTrump/114580018376822663",2025-05-27 13:25:38,2025-05-30 12:09:24,2025-05-27,2025-05-30,AMD,0.1154309729623001,11.5431,0.0013086083783868,-0.0388020833333333,-0.038986772890073,2.2320628624299377,-471.1740578628368,104227.63131190302
tweet_7201,2025-05-30,"Two weeks ago China was in grave economic danger! The very high Tariffs I set made it virtually impossible for China to TRADE into the United States marketplace which is, by far, number one in the World. We went, in effect, COLD TURKEY with China, and it was devastating for them. Many factories closed and there was, to put it mildly, ???civil unrest.??? I saw what was happening and didn???t like it, for them, not for us. I made a FAST DEAL with China in order to save them from what I thought was going to be a very bad situation, and I didn???t want to see that happen. Because of this deal, everything quickly stabilized and China got back to business as usual. Everybody was happy! That is the good news!!! The",2025-05-30 12:09:24,2025-06-02 12:13:56,2025-05-30,2025-06-02,AMD,0.134047824115606,13.4048,-0.0040652079792113,0.0252867334958908,0.0250722569773059,2.9965559319837416,350.2967171849289,104577.92802908795
tweet_7439,2025-06-12,"p THE GREAT, BIG, BEAUTIFUL BILL WILL GROW THE ECONOMY LIKE IT HAS NEVER GROWN BEFORE. AT THE SAME TIME, IT IS CUTTING EXPENSES BY 1.6 TRILLION DOLLARS. IT PUTS OUR COUNTRY ON THE RIGHT TRACK, PLUS! MAKE AMERICA GREAT AGAIN!!! /p :: https://truthsocial.com/@realDonaldTrump/114670309710000195",2025-06-12 12:07:51,2025-06-23 13:39:58,2025-06-12,2025-06-23,AMD,0.120334739205688,12.0335,0.0015909712067156,0.0696197310896641,0.069427195506935,2.4229366422806464,873.6966620929711,105451.62469118091
tweet_7895,2025-06-24,"p Stupid AOC, Alexandria Ocasio-Cortez, one of the “dumbest” people in Congress, is now calling for my Impeachment, despite the fact that the Crooked and Corrupt Democrats have already done that twice before. The reason for her “rantings” is all of the Victories that the U.S.A. has had under the Trump Administration. The Democrats aren’t used to WINNING, and she can’t stand the concept of our Country being successful again. When we examine her Test Scores, we will find out that she is NOT qualified for office but, nevertheless, far more qualified than Crockett, who is a seriously Low IQ individual, or Ilhan Omar, who does nothing but complain about our Country, yet the Failed Country that she comes from",2025-06-24 13:56:49,2025-06-24 14:07:52,2025-06-24,2025-06-24,AMD,0.1154430576479043,11.5443,-0.0013477549746648,0.001525276002324,0.0013405671100874,2.248582881484702,16.31960550855363,105467.94429668949
tweet_8523,2025-06-30,"Not that it really matters, but a terribly untalented writer for badly failing Forbes Magazine, Dan Alexander, who probably can???t get a meaningful job in the business, has written so inaccurately about me that it is ridiculous. Many others also, the media is mostly Fake News, but Forbes doesn???t even try to get things right. I haven???t spoken to these SleazeBags in years, they don???t want the facts, and they???re so inaccurate (purposely!) about everything. I would have thought Forbes would be DEAD by now, but it continues to hang around like a bad disease. Isn???t it owned by a hostile nation? Anyway, that???s what happens when you have bad reporters with evil intentions. Eventually the publication die",2025-06-30 13:51:43,2025-07-02 12:40:35,2025-06-30,2025-07-02,AMD,0.1182381186961565,11.8238,-0.0013970827007566,-0.0218398876404495,-0.0220290686303633,2.3591496229886397,-274.7097844121602,105193.23451227733
tweet_9005,2025-07-02,"It is my Great Honor to announce that I have just made a Trade Deal with the Socialist Republic of Vietnam after speaking with To Lam, the Highly Respected General Secretary of the Communist Party of Vietnam. It will be a Great Deal of Cooperation between our two Countries. The Terms are that Vietnam will pay the United States a 20% Tariff on any and all goods sent into our Territory, and a 40% Tariff on any Transshipping. In return, Vietnam will do something that they have never done before, give the United States of America TOTAL ACCESS to their Markets for Trade. In other words, they will ???OPEN THEIR MARKET TO THE UNITED STATES,??? meaning that, we will be able to sell our product into Vietnam at ZERO T",2025-07-02 14:44:13,2025-07-02 14:52:08,2025-07-02,2025-07-02,AMD,0.1194198437951972,11.942,0.0015583085215593,0.0,-0.0001910717500723,2.4002738259117966,-2.4002738259117966,105190.8342384514
tweet_9066,2025-07-03,"Job Creators Network CEO Alfredo Ortiz: ""Hats off to President Trump because this three-legged stool of his has really been powerful: The trade, taxes, and regulations together. It''s all about Jobs! Jobs! Jobs!"":: https://truthsocial.com/@realDonaldTrump/114789557961047863",2025-07-03 13:39:08,2025-07-07 14:46:29,2025-07-03,2025-07-07,AMD,0.1349120030319579,13.4912,0.0032874230077108,-0.0217770034843205,-0.0219928626891716,3.063367232685085,-312.1118460591689,104878.72239239224
tweet_9752,2025-07-10,"Tech Stocks, Industrial Stocks, NASDAQ, HIT ALL-TIME, RECORD HIGHS! CRYPTO, “Through the Roof.” NVIDIA IS UP 47% SINCE TRUMP TARIFFS. USA is taking in Hundreds of Billions of Dollars in Tariffs. COUNTRY IS NOW “BACK.” A GREAT CREDIT! FED SHOULD RAPIDLY LOWER RATE TO REFLECT THIS STRENGTH. USA SHOULD BE AT THE “TOP OF THE LIST.” NO INFLATION!!!:: https://truthsocial.com/@realDonaldTrump/114829408208555940",2025-07-10 14:28:47,2025-07-10 14:37:19,2025-07-10,2025-07-10,AMD,0.1176006725888891,11.7601,0.0016786145333357,-0.0003473669584549,-0.0005355280345972,2.3207426414572847,-6.605100114575083,104872.11729227768
tweet_9749,2025-07-10,???VIOLENT RHETORIC AGAINST ICE AGENTS??????:: https://truthsocial.com/@realDonaldTrump/114829459123698934,2025-07-10 14:42:20,2025-07-10 14:55:00,2025-07-10,2025-07-10,AMD,0.1286256690776926,12.8626,0.0024857174995264,-0.0038883488404388,-0.0040941499109631,2.776101319703724,-55.22699635105752,104816.8902959266
tweet_10218,2025-07-16,"Fox Business: “Tariff revenues topped a record $113 billion for the first time during the fiscal year — a revelation that comes as President Donald Trump imposes near-weekly duties on some of the world’s largest economies…The U.S. received more than $27 billion in customs duties in June, the highest figure so far this year, according to the Treasury Department''s ‘Customs and Certain Excise Taxes’ data…”:: https://truthsocial.com/@realDonaldTrump/114863410012919913",2025-07-16 14:35:52,2025-07-18 13:54:16,2025-07-16,2025-07-18,AMD,0.126629827825973,12.663,0.0030550541372998,0.0009540164090822,0.0007514086845607,2.6892011378391376,9.973405970945056,104826.86370189756
tweet_10399,2025-07-18,"Big signing at 2:30 in the White House. Congratulations to our GREAT REPUBLICANS for being able to accomplish so much, a record, in so short a period of time. All the Democrats do is complain and criticize, AND GET NOTHING DONE. They are a “Party of the Past!”:: https://truthsocial.com/@realDonaldTrump/114874476139755852",2025-07-18 13:54:16,2025-07-23 13:08:48,2025-07-18,2025-07-23,AMD,0.1078449974203052,10.7845,-0.001503149718556,0.0072753844198755,0.007102832424003,1.9507094319366776,80.29789590615502,104907.16159780372
tweet_10765,2025-07-23,"Housing in our Country is lagging because Jerome “Too Late” Powell refuses to lower Interest Rates. Families are being hurt because Interest Rates are too high, and even our Country is having to pay a higher Rate than it should be because of “Too Late.” Our Rate should be three points lower than they are, saving us $1 Trillion per year (as a Country). This stubborn guy at the Fed just doesn’t get it — Never did, and never will. The Board should act, but they don’t have the Courage to do so!:: https://truthsocial.com/@realDonaldTrump/114902704048179740",2025-07-23 13:08:48,2025-07-23 13:19:02,2025-07-23,2025-07-23,AMD,0.1286024305724349,12.8602,-0.0033433465806979,-0.0028702097460969,-0.0030759736350128,2.7760256397434446,-41.49893221283651,104865.66266559088
tweet_11227,2025-07-30,"Remember, while India is our friend, we have, over the years, done relatively little business with them because their Tariffs are far too high, among the highest in the World, and they have the most strenuous and obnoxious non-monetary Trade Barriers of any Country. Also, they have always bought a vast majority of their military equipment from Russia, and are Russia’s largest buyer of ENERGY, along with China, at a time when everyone wants Russia to STOP THE KILLING IN UKRAINE — ALL THINGS NOT GOOD! INDIA WILL THEREFORE BE PAYING A TARIFF OF 25%, PLUS A PENALTY FOR THE ABOVE, STARTING ON AUGUST FIRST. THANK YOU FOR YOUR ATTENTION TO THIS MATTER. MAGA!:: https://truthsocial.com/@realDonaldTrump/1149421062",2025-07-30 12:09:20,2025-08-01 12:51:06,2025-07-30,2025-08-01,AMD,0.074669261406647,7.4669,-0.0008677837105219,-0.0315190263873699,-0.0316384972056206,0.9354853684427304,-247.73707628989476,104617.92558930098
tweet_11625,2025-08-04,"Sidney Sweeney, a registered Republican, has the HOTTEST ad out there. It’s for American Eagle, and the jeans are “flying of the shelves.” Go get ‘em Sidney. On the other side of the ledger, Jaguar did a stupid, and seriously WOKE, advertisement, THAT IS A DISASTER. The CEO just resigned, the company is in turmoil. Shouldn’t they have learned a lesson from Bud Lite, which went Woke and essentially destroyed, in a short but very Woke campaign, the Company. The market cap destruction has been unprecedented, BILLIONS OF DOLLARS LOST. Or just look at Woke singer Taylor Swift. Ever since I alerted the world as to what she was by saying on TRUTH that I can’t stand her:: https://truthsocial.com/@realDonaldTrump",2025-08-04 13:56:38,2025-08-04 14:19:48,2025-08-04,2025-08-04,AMD,0.1108105252067823,11.0811,-0.0021378726997262,0.0022570815934996,0.0020797847531687,2.055361009540289,24.11046063721444,104642.0360499382
tweet_11594,2025-08-04,"Sydney Sweeney, a registered Republican, has the “HOTTEST” ad out there. It’s for American Eagle, and the jeans are “flying of the shelves.” Go get ‘em Sydney! On the other side of the ledger, Jaguar did a stupid, and seriously WOKE advertisement, THAT IS A TOTAL DISASTER! The CEO just resigned in disgrace, and the company is in absolute turmoil. Who wants to buy a Jaguar after looking at that disgraceful ad. Shouldn’t they have learned a lesson from Bud Lite, which went Woke and essentially destroyed, in a short campaign, the Company. The market cap destruction has been unprecedented, with BILLIONS OF DOLLARS SO FOOLISHLY LOST. Or just look at Woke singer Taylor Swift. Ever since I alerted the world as to w",2025-08-04 14:19:48,2025-08-04 14:25:25,2025-08-04,2025-08-04,AMD,0.0903067010997304,9.0307,-0.0014086425889866,5.629996621996906e-05,-8.819075553959966e-05,1.3654195586766682,-0.8333917987385762,104641.20265813946
tweet_11595,2025-08-04,"Sydney Sweeney, a registered Republican, has the “HOTTEST” ad out there. It’s for American Eagle, and the jeans are “flying off the shelves.” Go get ‘em Sydney! On the other side of the ledger, Jaguar did a stupid, and seriously WOKE advertisement, THAT IS A TOTAL DISASTER! The CEO just resigned in disgrace, and the company is in absolute turmoil. Who wants to buy a Jaguar after looking at that disgraceful ad. Shouldn’t they have learned a lesson from Bud Lite, which went Woke and essentially destroyed, in a short campaign, the Company. The market cap destruction has been unprecedented, with BILLIONS OF DOLLARS SO FOOLISHLY LOST. Or just look at Woke singer Taylor Swift. Ever since I alerted the world as to",2025-08-04 14:25:25,2025-08-06 13:35:38,2025-08-04,2025-08-06,AMD,0.0909771035317945,9.0977,-0.0014559348213024,-0.0801666385182683,-0.0803122018839192,1.3857564763640806,-764.5684296599244,103876.63422847954
tweet_11961,2025-08-08,"Tariffs are having a huge positive impact on the Stock Market. Almost every day, new records are set. In addition, Hundreds of Billions of Dollars are pouring into our Country’s coffers. If a Radical Left Court ruled against us at this late date, in an attempt to bring down or disturb the largest amount of money, wealth creation and influence the U.S.A. has ever seen, it would be impossible to ever recover, or pay back, these massive sums of money and honor. It would be 1929 all over again, a GREAT DEPRESSION! If they were going to rule against the wealth, strength, and power of America, they should have done so LONG AGO, at the beginning of the case, where our entire Country, while never having a chance at",2025-08-08 14:33:58,2025-08-11 12:11:10,2025-08-08,2025-08-11,AMD,0.0912509667466081,9.1251,-0.0020239896705369,0.0322938565755664,0.0321478550287718,1.3839257830003382,304.7244801116568,104181.3587085912
